hcode,name1,name2
5604,ｲﾝﾊﾞ-ﾀ-ﾖｳ ﾗﾝﾌﾟ,(ﾒﾀﾙﾊﾗｲﾄﾞ)
5605,VTM24SC-48, 
5606,BER42KP14,ﾎﾞﾋﾞﾝ
5607,EER42D-Z MB3, 
5608,KMG400VB33M,(16×25)
5609,OBR05SC2448, 
5610,LDA10F-5,最終受注2022年11/18
5611,LDA15F-5,最終受注2022年11/18
5612,WRM48SX,NO.7625ﾍ
5613,PD55GB40, 
5614,YZ4-27615001, 
5615,YZ4-27615101, 
5616,LDA30F-5,最終受注2022年11/18
5617,LDA30F-24,最終受注2022年11/18
5618,FB6-14,ﾜｰﾙﾄﾞ
5619,LDA50F-24,最終受注2022年11/18
5620,LDA50F-5,最終受注2022年11/18
5621,K5-T28-13-16-1MHZ, 
5622,SXE50VB820M,(18×20)
5623,FGMLB 125V10A MF-52,φ5.2×20
5624,LDA150W-24,最終受注2022年11/18
5625,TC-45A(45X50), 
5627,350USP330M, 
5628,RV16YN 10S B502,5KΩ
5629,MAX712CPE,ﾏｷｼﾑ
5630,SXE63VB120M,(10×20)
5631,RD50USJ,220KΩ KOA
5632,ZCAT3035-1330, 
5633,MMC50U-1N,廃止発注不可
5634,RD25UJ,470Ω KOA
5635,RV16YN 10S B503,50KΩ
5636,RD25UJ,4.7KΩ KOA
5637,RD25UJ,3.3KΩ KOA
5638,RD25UJ,270Ω KOA
5639,RD25UJ,3.9KΩ KOA
5640,RD25UJ,15KΩ KOA
5641,RD25UJ,47Ω KOA
5642,RD25UJ,1.8KΩ KOA
5643,RD25UJ,1KΩ KOA
5644,RD25UJ,120Ω KOA
5645,RD25UJ,100Ω KOA
5646,RD25UJ,5.1KΩ KOA
5647,RD25UJ,2.2KΩ KOA
5648,FGMLB 125V5A MF-52,φ5.2×20
5649,KMF10VB4700M,(16×25)
5650,ADMﾃﾞﾝｷBOX,配線
5651,RD25UJ,100KΩ KOA
5652,FGMB 250V5A MF-51,φ5.2×20
5653,RD25UJ,510KΩ KOA
5654,F-711, 
5655,KMF10VB6800M,(16×31.5)
5656,SSG150C60, 
5657,MR-220B, 
5658,AK25GB80, 
5659,IH6PF3N, 
5660,TC-45BG(SR-900368)SN, 
5661,AK55HB120, 
5662,F4035P UL, 
5663,RV16YN 10S B203,20KΩ
5664,57L-40240-77CO, 
5665,P-12-SN-6, 
5666,05AZ20Y,ﾊｲｼ
5667,DKR1250VDC183JFC,20ｍｍﾋﾟｯﾁ
5668,RPE123F105Z50, 
5669,TVX1C221MAA, 
5670,TC-80BG(SR-900004)SN, 
5671,P-12-SN-3, 
5672,PFB15AA120, 
5673,KS-707,1〓
5674,M51995AP,廃止品
5675,ENT3-3K-BY, 
5676,RL1N4003F, 
5677,SP6020-NO-1,緑 ﾊｰﾈｽ
5678,SP6020-RE,ﾋﾟﾝｸ ﾊｰﾈｽ
5679,SP6020-FL,赤 ﾊｰﾈｽ
5680,JW-S11RKK, 
5681,SP-3, 
5682,57FE-30240-20N, 
5683,BSB-4306, 
5684,ASU-415, 
5685,JW-S11RWK, 
5686,VTD24SD, 
5687,27W AC100Vｲﾝﾊﾞ-ﾀ-,ｱｸﾃｨﾌﾞﾌｨﾙﾀ付
5688,G-746,楽ﾜｰｸ
5689,2SD1258, 
5690,ECEA1HGE101, 
5691,M106D-3P, 
5692,PC923I, 
5693,FFC-6AMEP1, 
5694,26EE-025-12A(ｶﾞﾝｼﾝ), 
5695,26EE-025-12A(ﾅｼ), 
5696,6SL22M,2011年5月末最終受注
5697,16SL47M,2011年5月末最終受注
5698,FGBO 250V2A MF-60,φ6.4×30
5699,MOE-2405, 
5700,YZ4-87495101, 
5701,TC-100TKC(S09-A10), 
5702,ESD-R-14A,(緑)廃止
5703,YZ4-87495102, 
5704,YZ4-87495001, 
5705,YZ4-87495002, 
5706,PS2501-1-A,鉛ﾌﾘｰ
5707,PQ32/30-421E,(ﾘｯﾂ)
5708,30EI-070-681A,(ﾘｯﾂ)
5709,A110-10P,用ｶﾊﾞｰｾｯﾄ
5710,160SSP220U, 
5711,R25-24, 
5712,F-R100-2, 
5713,R50-24, 
5714,QXJ2E473KTPT, 
5715,F-R25-1, 
5716,ZUW151212, 
5717,ZUW251212,最終受注2019年5月20日
5718,GL5HD8,2010年9/末最終受注
5719,NP-522-6, 
5720,FGBO 125V5A MF-60,φ6.4×30
5721,ESJC01-12B,廃止
5722,ERA23FWA, 
5723,TTB-953-3P,ｶﾊﾞｰﾅｼ
5724,NP-522-20, 
5725,OMT-003, 
5726,GL3HD8,廃止品
5727,NP-522-30, 
5728,W168D-4M,ﾜｰﾙﾄﾞ
5729,NP-522-35, 
5730,DTS-1SD,松久
5731,NP-522-40, 
5732,RD6.2EB,08年9月最終受注
5733,SG6-14,ﾜｰﾙﾄﾞ
5734,MM1-60S, 
5735,FGBO 125V6A MF-60,Φ6.4×30
5736,EER28.5B 2.5B MB3, 
5737,25YK100, 
5738,FGMB 250V2A MF-51,Φ5.2×20
5739,DD100GB40, 
5740,MG50M1BK1, 
5741,A131-7P, 
5742,ESJA04-02, 
5743,SLR342VR-TL7, 
5744,SLR342MG-TL7, 
5745,SLR342DU-TL7, 
5746,UPD4069UBC, 
5747,RD24FB2,08年9月最終受注
5748,MMS-06C12DUR,廃止
5749,MMS-06C24DUR,廃止
5750,MMS-06D24DUR,廃止
5751,SXE100VB220M,(16×25)
5752,ME53-EVAH8000ﾖｳ,電源開発費
5753,ME53-EVAH8000ﾖｳ,ｶｽﾀﾑ電源
5754,KR2.3CH-4LS-A,(E496A141)
5755,ﾃﾞﾝｹﾞﾝｷﾊﾞﾝ,組立
5756,EER28.5B G=0.3 MB4, 
5757,ﾏｽｷﾝｸﾞﾃｰﾌﾟ,15ｍ/ｍ巾60ｍ巻
5758,MA150, 
5759,EER49L-Z MB3, 
5760,TC76C-2P-4L,ｶﾊﾞｰ付
5761,TTB-6220-M-18P,ｶﾊﾞｰ付
5762,PTH8L18AR4R7M6B790, 
5763,DTC143X, 
5764,RJC26X B105,1MΩ
5765,ESJC30-08, 
5766,QXN2J103KTP, 
5767,DPS-8E, 
5768,HNZ-4K-55,ﾘｱｸﾄﾙ
5769,RD25SJ,270KΩ
5770,TDS-350,ｿﾆｰ
5771,M-2012, 
5772,HL,絶縁ｼｰﾄ
5773,X24C01S,ｻﾞｲｺｰ
5774,1320CTA, 
5775,MMB75-2N, 
5776,TN-042,(黒)
5777,TN-042,(赤)
5778,F-HM-1, 
5779,1320SB*, 
5780,P6129B,ｿﾆｰ
5781,PW18-2,ｹﾝｳｯﾄﾞ
5782,DL712,ｹﾝｳｯﾄﾞ
5783,RN2006, 
5784,SRM-8012,電源試作
5785,SS-15-10P, 
5786,2.5MDQ473M,廃品
5787,57FE-350-202V, 
5788,G-334,1Kｇ缶
5789,SB1202, 
5790,MGH0002101, 
5791,DKN-MOS4-1,ﾄﾗﾝｽ
5792,F-724, 
5793,SVA40SC24, 
5794,RD25SJ 220ｵｰﾑ,PBﾌﾘｰNO.32555へ
5795,SRM-801210 100V,量試用電源
5796,SRM-111820 200V,量試用電源
5797,SEA-0500, 
5798,MWPWM-TV,ﾏｲｳｪｲ技研
5799,SG-0.1P-72L-2.1H-2.6,Wｰ0.8Z
5800,ECWH10H562JR, 
5801,RD6.2EB1,08年9月最終受注
5802,UAW125S-5, 
5803,UPC494C,保守
5804,N313,廃品
5805,HC3-68S, 
5806,EXO-3 15.9744M,ｷﾝｾｷ
5807,2SC2235,廃止
5808,MWSIN-3P,ﾏｲｳｪｲ技研
5809,2SA965,廃止
5810,10V/120V 100ﾐﾘA,耐圧1500
5811,ﾃﾞﾝﾘｭｳｹﾝｼｭﾂﾄﾗﾝｽ100ﾐﾘ,A～2次測10KΩ
5812,UAW500S-12, 
5813,35SSP47U, 
5814,DG20AA80, 
5815,DG20AA40, 
5816,DG20AA60M, 
5817,W02G, 
5818,SRA25VB47M,(6.3×7)
5819,UVR2D470MHA,廃止
5820,JMC27293, 
5821,FGMLT5 125V1A MF-52,Φ5.2×20
5822,HC-F05V4B15, 
5823,FTS5-3P-C, 
5824,3T206P-P/C, 
5825,TC74HC273AF, 
5826,PC3Q16, 
5827,UVR1E101MEA, 
5828,UVR1E220MDA, 
5829,QF20AA60 ﾊｲﾋﾝ, 
5830,QXN2E474KTP, 
5831,CR03AM8,廃止
5832,KE-1204BL,1Kｇ缶
5833,KE-1056 RTV,1ｋｇ缶 輸出専用品
5834,KE-1204BL-A,1Kｇ缶 (黒)
5835,A101A-9P,ﾜｰﾙﾄﾞ
5836,T9YA B204,200KΩ 発注不可
5837,RMC30A-1J,2017年9月29日最終受注
5838,PST532A,08年11月末最終受注
5839,LDA15F-24,最終受注2022年11/18
5840,ERD51-03, 
5841,FH104, 
5842,N-01B-10P, 
5843,ﾋﾗｲﾀﾀﾞﾝﾎﾞ-ﾙ,(500X235X5H)
5844,FGBO 125V10A MF-60,Φ6.4×30
5845,MCS-100P-1, 
5846,N-01B-2P, 
5847,T9YA B201,200Ω廃止NO24975
5848,T9YA B203,20KΩ廃止NO22835
5849,T9YA B202,2KΩ廃止NO22985
5850,MOE-2405,出力電圧 各5%
5851,HC-PSN30V2RP12,片電源仕様品
5852,LL-7,(黒)
5853,MOG-170VA, 
5854,TCXN-114, 
5855,GF063UT2 B101,100Ω Kﾗﾝｸ
5856,DD104-63SL270J50V, 
5857,16SC33M TS,廃止
5858,10SC4R7M TS,2011年5月末最終受注
5859,16SC10M,2011年5月末最終受注
5860,CR6CMW-12, 
5861,SN-10-300, 
5862,50TWSS47ﾏｲｸﾛ, 
5863,ｻ-ｷｯﾄﾃｰﾌﾟ #260,0.17×5×60ｍ
5864,ﾏｽｷﾝｸﾞﾃ-ﾌﾟ,10ｍ/ｍ巾60ｍ巻
5865,ﾏｽｷﾝｸﾞﾃ-ﾌﾟ,20ｍ/ｍ巾60ｍ巻
5866,HFC-1010-F,10Wｲﾝﾊﾞｰﾀｰ
5868,AMZ0050K4730000, 
5869,FGBO 250V5A MF-60,φ6.4×30
5870,AMZ0050K6830000, 
5871,AMZ0050K1030000, 
5872,10/2500CH,図番1ｰD219B
5873,MOE-2013,002ｰ7515
5874,1628CA, 
5875,RSS3J,33Ω
5876,ﾄﾗﾝｽ 3QE-940330, 
5877,P-98-B-2(ｱｶ),廃止
5878,SVM24SD, 
5879,TN-044,茶色
5880,TC4555BP, 
5881,TC4027BP, 
5882,KE-348T,100ｇﾁｭｰﾌﾞ
5883,SVH-08, 
5884,CTS761-3-R101 ﾊｲﾋﾝ, 
5885,CTS761-3-R103 ﾊｲﾋﾝ, 
5886,G-747,1Kｇ缶
5887,FGBO 125V15A MF-60,Φ6.4×30
5888,UL CSA FGLMT 125V4A, 
5890,ERB12-10, 
5891,UPF1J471MHH6,廃止
5892,MSC-02A-14P, 
5893,3TFS206N, 
5894,LDA75F-5,最終受注2022年11/18
5895,LDA30F-12,最終受注2022年11/18
5896,AD202(JY),23年10月17日最終受注
5897,EWS50-24,2011年9月末最終受注
5898,TC-45A(R23-7.5)SS, 
5899,RD5.6FB1,廃止
5900,EE40B-Z MB3, 
5901,DKR1250V-822, 
5902,CW1,3.3ΩJ KOA
5903,ML-1765-6P,ｶﾊﾞｰ付
5904,FV-DHDF-1.25-250B, 
5905,YC-022, 
5906,LEJ-20, 
5907,ST-A1, 
5908,16SC1M,2011年5月末最終受注
5909,KMH180VNSN820M-25E,(25.4×45)
5911,30EI-070-681B, 
5912,AD6-1515-5, 
5913,MMB50-2N, 
5914,KT96P-79,ﾄﾗﾝｽ
5915,BSB-4309,廃止
5916,SME25VB4700M,(18×35.5)
5917,SME25VB47M (5X11),"NO,29390へ"
5918,RSF2BJ,100Ω
5919,ZUS1R52412, 
5920,NPC24-12, 
5921,HC24-5CS, 
5922,FGSLB 250V5A MF-42,φ4×16
5923,M62021FP, 
5924,HIF3H-26DA-2.54DSA, 
5925,16SL47M TS,2011年5月末最終受注
5926,PK250HB160, 
5927,6SL22M TS,2011年5月末最終受注
5928,PS-SR26M, 
5929,FR25AJ-083R5A, 
5930,TNR12G820K,廃止品
5931,263105,名取S/S
5932,17JE-23250-02(D8A), 
5933,MOG-9505,002ｰ7570
5934,100MA/100Kｵ-ﾑ 7V, 
5935,ﾀﾝｿｳ 380/200V 400VA, 
5936,ERT24HWA-P, 
5937,UL CSA FGLMT 125V6.3A, 
5938,GL3AR8,廃止品
5939,THB-0750, 
5940,UPJ1C222MHH,廃止
5941,LDCﾖｳ L, 
5942,JW-S11RKKM, 
5943,MW180S,制御回路 追加分
5945,HAC3D223K,保守品
5946,HAC3F333K,保守品
5947,XC24C01AS,ｻﾞｲｺｰ
5948,CSB800J, 
5949,MC33261P,廃止ﾓﾄﾛｰﾗ
5950,TW-182D-10M, 
5951,LAL04NA102K,廃止
5952,DR18A-0250,(A=ｽﾓｰﾙ)
5953,CLAMP-B, 
5954,RV16YN 10S B200,20Ω
5955,RD20ES-AB1,08年9月最終受注
5956,YTR-100(200VA), 
5957,X-3011A, 
5958,VTB24SA, 
5959,RD25SJ 10K,PBﾌﾘｰNO.29937へ
5960,4EP-10,ﾏｯｸｴｲﾄ
5961,SQ-30,ﾏｯｸｴｲﾄ
5962,6H150FBN, 
5963,HFC-1101-MBSF-N, 
5964,1620ST, 
5965,RD25SJ 15K,PBﾌﾘｰNO.32079へ
5967,AZ66010,静電ｼｰﾙﾄﾞ付
5968,300115(16T),ﾄﾗﾝｽ
5969,NRF5-30 5A, 
5970,SWH2-16, 
5971,DF30BA80, 
5972,FH-30, 
5973,FGMB 250V10A MF-51,出荷試験成績書付
5974,G6C-2114P-US DC12V, 
5976,MC7809CT,廃止
5977,RJC06W B104,100KΩ
5978,THG-0300,ﾌﾞﾛｯｸ
5979,TFD-0800,ﾌﾞﾛｯｸ
5980,PQ50/50,24V
5981,EI60,24V
5982,TMG5C40F,廃止 品番6722発注
5983,8195ｶﾞﾀｶｯﾀﾕﾆｯﾄ  YZ3-,81950001
5984,FGMLB 125V3A MF-52, 
5985,MCA-5K, 
5986,CK45B3DD471MYAN, 
5987,33FB120-100-B, 
5988,PQ50/50,12V
5989,EI60, 
5990,YTR-500(94.35VA), 
5991,RJC06W B101,100Ω
5992,RV24YNME20S B102,1KΩ
5993,RJC06W B102,1KΩ
5994,AMZV0050J4730200, 
5995,FTS3-22P-C, 
5996,FTS3-16P-C, 
5997,RV16YP 15S B103,10KΩ
5998,TG-02-10P, 
5999,BER49AP18,ﾎﾞﾋﾞﾝ
6000,PLT09H-2003R, 
6001,SB5.5-6,ﾜｰﾙﾄﾞ
6002,SB5.5-9,ﾜｰﾙﾄﾞ
6003,SB5.5-17,ﾜｰﾙﾄﾞ
6004,UVX1V101MPH,廃止
6005,EER35A G=1.0 MB3, 
6006,TC-30A(S-876024-03),(134×29-4Φ×4)
6007,KE-1222A,1Kｇ缶
6008,KE-1222B,1Kｇ缶
6009,MMF-06D12DM-R,06Gへ変更
6010,TC-45CG(SR-880401), 
6011,TC45AG(S84767302)30X101-3.3FX3,2016年10月最終受注
6012,TNR9G201K,廃止品
6013,P1612BA, 
6014,TNR9G391K,廃止品
6015,SME160LG2200, 
6016,GW160LG4700, 
6017,KME160LGSN10000, 
6018,ﾄﾛｲﾀﾞﾙｺｲﾙ 20VA, 
6019,ﾄﾛｲﾀﾞﾙｺｲﾙ 210VA, 
6020,ｺﾓﾝﾓｰﾄﾞﾁｮｰｸ,6A3ｍH
6021,ACR-W3,ｺｰﾃｨﾝｸﾞ費
6022,FGMLB 125V7A MF-52,Φ5.2×20
6023,ANCLC2R48J026AAA, 
6024,UVX1E101MEA,廃止
6025,SBB102-8P,ﾜｰﾙﾄﾞ
6026,UVX1H221MPA,廃止
6027,DD104-63SL471J50, 
6028,NJM4151D,(JRC)
6029,FDB B378-B01, 
6030,FDB B378-B02, 
6031,FDB B378-B03, 
6032,TC-30A(S-863027)NO.30,(30×24-3.3Φ×1)
6033,FDB B377-B, 
6034,FDB B117-CUS, 
6035,L10A, 
6036,ﾁｮｰｸ,〓29〓×99ｔ
6037,DD104-63SL150J50, 
6038,DD104-63F222Z50, 
6039,DD104-63B561K50, 
6040,1SS133,最終受注'13年12月25日
6041,MS3102A24-10S,DDK
6042,ERZV20D471, 
6043,SEA-0150, 
6044,DF60BA40, 
6045,PD40F40, 
6046,UPC24M06HF,廃止
6047,RV24YN 20S B104,100KΩ
6048,125MMWA103K-EF, 
6049,ﾁｮｰｸｺｲﾙ,6A120ｍH
6050,MOE-2006,002ｰ7527
6051,MOG-2410,002ｰ7526
6052,TC4011BF, 
6054,TC4027BF, 
6055,TC4049BF, 
6056,TC-45BG(S-881306),30×24-3.3Φ×1
6057,2SC2873Y, 
6058,2SA1213Y, 
6059,RD16M, 
6060,UPC324G2, 
6061,UPC494G,廃止
6062,9429U108-A ﾊｰﾈｽ, 
6063,9429U113-A ﾊｰﾈｽ, 
6064,9429U114-A ﾊｰﾈｽ, 
6065,FGP-1601-050-#1-OFF,山一電機
6066,250A ﾀﾌﾞ, 
6067,TC4078BF, 
6068,FAR-C4SA-0419000-M01, 
6069,UVR1H101MPA, 
6070,RV16YN 15S B203,20KΩ
6071,H109,ﾜｰﾙﾄﾞ ROHS
6072,H-OU-14, 
6073,LCA30S-12,2020年4月20日最終受注
6074,LCA50S-12,2020年4月20日最終受注
6075,H-OU-9, 
6076,TD11-01-5P(250)(AC),寺田電機
6077,TC-20CG(320X1000),原反
6078,A118-5P,ｶﾊﾞｰ付
6079,LE70N-05, 
6080,MR20RFD2,本多通信
6081,MR34RFD2,本多通信
6082,MR25RFD2,本多通信
6083,MR16RFD2,本多通信
6084,2SC2458-Y(TPE4), 
6085,UPY1E101MEH,廃止
6086,UPY1A102MPH,廃止
6087,MS3106B24-10P,DDK
6088,SSG25C120Y, 
6089,MMB50-2, 
6090,TC-30A(S-876079-2),251×26-3.2Φ×10
6091,ZSG2215-02,廃止
6092,ﾌﾟﾘｽﾞﾑ､ﾌﾟﾘｽﾞﾑﾎﾙﾀﾞ-,ASSY
6093,104XB-50,LEDﾎﾙﾀﾞｰﾍﾞｰｽ
6094,104XB-51,LEDﾎﾙﾀﾞｰ押工
6097,KE-3494G,460ｇｶｰﾄﾘｯｼﾞ
6098,LT9521D, 
6099,GF06P B205,2MΩ
6100,MSC-01B-2P, 
6101,MSC-01B-8P, 
6102,MSC-01B-14P, 
6103,F-220, 
6104,RM100DZ-H, 
6105,2MBI 100N-060, 
6106,FR25A-05150,(A=ｽﾓｰﾙ)
6107,FC-12-50, 
6108,3TJW100GG-26M,12防水
6109,FGBO 125V0.3A MF-60,Φ6.4×30
6110,N0.5-4, 
6111,N2-4(RAP2-4), 
6112,C-502, 
6113,2-F4, 
6114,LR-02-1, 
6115,1.25-F4, 
6116,EWS300-24,2011年9月末最終受注
6117,M215A-2A,ｶﾊﾞｰ付
6118,WRF12SX, 
6119,3-51FT-A,廃止
6120,TG-04-6P-12C, 
6121,TG-04-10P-12C, 
6122,LGK2G122MHHD, 
6125,AC-1G ｸﾛ,ｴｺｰ電子
6126,2SA1048 TPE4, 
6127,M5M27C256AK-85, 
6128,RD20EB3,08年9月最終受注
6129,MF-527, 
6130,57-20240-D35, 
6131,UVZ1H100MDH, 
6132,KE-1204A,1Kｇ缶
6133,KE-1204B,1Kｇ缶
6134,SEA-0100, 
6135,UE1-4350, 
6136,ENT1-1K,EN規格認定品
6137,ENT3-3K,EN規格認定品
6138,HAS-50P1, 
6139,HAS-50P2, 
6140,ﾀﾝｼﾀﾞｲ ｶﾅｸﾞ, 
6141,DPI180S ｲｯｼｷ,(新電元部材のぞく)
6142,FTF-S S091J 250V15A, 
6143,P-2.5A-X, 
6144,DKR1600VDC243J-FC, 
6145,1334SB*, 
6146,TYE-0100, 
6147,DN1E010M8S,2012年7月末最終受注
6148,RSF1BJ,10Ω KOA
6149,X-3030, 
6150,LY20-20P-DT1-P1, 
6151,CT150-1C-ILG, 
6152,CT150-4-LY1, 
6153,IL-G-4P-S3L2-SA-1, 
6154,LY10-C1-1-10000, 
6155,KE-4560G,150ｇﾁｭｰﾌﾞ
6156,IL-G-5P-S3L2-SA-1, 
6157,IL-G-6P-S3T2-SA-1, 
6158,IL-G-6P-S3L2-SA-1, 
6159,IL-G-10P-S3T2-E1, 
6160,IL-G-10P-S3L2-E1, 
6161,9429U109-A ﾊ-ﾈｽ, 
6162,LCA30S-3,2020年4月20日最終受注
6163,P-511-70, 
6164,T1 TP-8710, 
6165,IS1U60(L), 
6166,T2 TO-8709, 
6167,9429U110-A ﾊ-ﾈｽ, 
6168,9429U111-A ﾊ-ﾈｽ, 
6169,9429U115-A ﾊ-ﾈｽ, 
6170,9429U116-A ﾊ-ﾈｽ, 
6172,9429U117-A ﾊ-ﾈｽ, 
6173,9429U118-A ﾊ-ﾈｽ, 
6175,9429U119-A ﾊ-ﾈｽ, 
6176,9429U121-A ﾊ-ﾈｽ, 
6177,SP422K, 
6178,TG-57A-AM-15-KA-24V, 
6179,TE-20JM-24-30, 
6180,YZ4-81845001,加工
6181,NS-11,ｻﾎﾟ-ﾄ
6182,TC-30CG(S-923213-00),29×120-3.2Φ×7
6183,PT25-1, 
6184,BNP002-02, 
6185,SF200BA10,廃止 発注不可
6187,9429U122-A ﾊ-ﾈｽ, 
6188,TYA-0030, 
6189,9429U129-A ﾊ-ﾈｽ, 
6190,9429U159-A ﾊ-ﾈｽ, 
6191,9429U158-A ﾊ-ﾈｽ, 
6192,TA7368P, 
6193,UVR1C331MPA, 
6194,1SV160, 
6195,C-503, 
6196,9429U160-A ﾊ-ﾈｽ, 
6197,9429U161-A ﾊ-ﾈｽ, 
6198,9429U162-A ﾊ-ﾈｽ, 
6200,TR162-15SB B10Kｵ-ﾑ, 
6201,LLQ2A222MHSA, 
6202,CELL-F2 0.5A, 
6203,SSG50C40, 
6204,SSG45C60, 
6205,LDS702,ｻｶﾞﾐ
6206,TA75358F, 
6207,9429U126-A ﾊ-ﾈｽ, 
6208,9429U128-A ﾊ-ﾈｽ, 
6209,1150N-044-009,ｹﾙ
6210,ATD-0050, 
6211,PJH0001101, 
6212,6DG150F,2012/12/21最終受注
6213,JW-S11R KKY, 
6214,YB-26SKS1, 
6215,MCR-7A, 
6216,DKR1600VDC153J FC, 
6217,AT-620-R, 
6218,W02A,08年10/末最終受注
6219,MOG-803,002ｰ7601
6220,MMS-BD-2-2 N,松久
6221,FGMT5 125V5A MF-51,廃止品
6222,400MXY82MF 20X30, 
6223,400MXY100MF 20X35, 
6224,SBB102-3P,ﾜｰﾙﾄﾞ
6225,T3540S-082 B10Kｵ-ﾑ, 
6226,T3545S-082 B10Kｵ-ﾑ, 
6227,D62M, 
6228,EAA5334S,廃止
6229,EAY5334S,廃止
6230,EBG5334S,2013年9月末最終受注
6231,LTS-SB-A01B10,旭ﾃｯｸ
6232,LTS-SO-A01B10,旭ﾃｯｸ
6233,LWT15H-5FF, 
6234,LTS-LB-A01B10,旭ﾃｯｸ
6235,400MXR100+20A30, 
6236,400MXR82+20A30, 
6237,400MXR68+20A25, 
6238,450MXR68+20A30, 
6239,YB-SLCR, 
6240,AT-4072, 
6241,TP-522-14, 
6242,YB-25CKS1, 
6243,TV-12B, 
6244,TV-24F, 
6245,P-522-12, 
6246,AT-620-M, 
6247,YB-CLCM, 
6248,RJC06W B503,50KΩ
6249,TC-5.5, 
6250,TC-20CG(5X11),図面:P402435A
6251,SR-12, 
6252,MOC-02B-14P, 
6253,TKM-D1-H15,松久
6254,6/2500CH,図番:1ｰD239B
6255,N-413(M) 29V-33V, 
6256,JB100ﾊｰﾈｽ,9429U533-A
6257,9429U508-A(JB30),ﾊｰﾈｽ
6258,MOGU-2410J, 
6259,MS3102A24-10P,DDK
6260,MS3106B24-10S,DDK
6261,VS50-12, 
6262,HG-2426, 
6263,9429U156-A ﾊ-ﾈｽ, 
6265,TA78012A, 
6266,TA78005A, 
6267,KMH200VNSN470M-30A,(30×25)
6268,KMH200VNSN270M-22A,(22×25)
6269,W129D-5M,ﾜｰﾙﾄﾞ
6271,9429K223-B ｶｯﾀｰ(ｵｵﾔﾈﾘｷ),図番:MK532-FSA8
6273,KME50VB2R2MBP,(5×11)
6274,LGU2E102MHLB, 
6275,TC-30A(KT-135)35L, 
6276,EER35A G=0.6 MB3, 
6277,DF40BA80, 
6278,50-4010,ｹﾙ
6279,ABW201G, 
6280,RJC06W B202,2KΩ
6281,RJC06W B502,5KΩ
6282,RJC06W B103,10KΩ
6283,TLR226, 
6284,W168D-3P,ﾜｰﾙﾄﾞ
6285,NF2-60V, 
6286,TLG226, 
6287,GL1EG211, 
6288,GM-6300,長沢D/K
6289,LXA35VB47M,(6.3×15)
6290,Bｶﾝ ｼｹﾝｿｳﾁﾖｳ ﾄﾗﾝｽ,(EI-40)
6291,225032-2, 
6292,6201S-040-256,ｹﾙ
6293,R5.5-S4,冨士端子
6294,HFC-6201-MBSF-N, 
6295,TP-523-10, 
6296,DF1B-3ES-2.5RC,ﾊﾞﾗ品
6297,DF1B-2ES-2.5RC,100個入
6298,DF1B-8ES-2.5RC,100個入
6299,FGMLB 125V0.8A MF-52,Φ5.2×20
6300,DTS-5H,松久
6301,T9XA,200Ω 廃止
6302,T9XA,20KΩ 廃止
6303,T9XA,5KΩ 廃止
6304,C-405, 
6305,TP-325, 
6306,P-11-S-1, 
6307,MC34074P,廃止
6308,OHB-0020, 
6309,SCOT-1500 HK, 
6310,TC-45BG(SR-910150-01), 
6311,TC-30BG(S-882597-03),66×36-5Φ×2
6312,TC-45BG(SR-910118-01), 
6313,TC-45BG(SR-910119-01), 
6314,TC-45A(S-914788-01) (140X25-,3.3Φ×5+3Φ×2)
6315,TC-30A(S-893093-02),134×29-4Φ×4
6316,TC-30BG(S-893470-02),90×28-3.2Φ×5
6317,TC-45A(S-913878-01),165×22-3.3Φ×5
6318,225022-2, 
6319,DKR1600VDC183J-FC,廃止
6320,EI60-Z MB3, 
6321,BE60KP12,ﾎﾞﾋﾞﾝ
6322,MMF-04B12DM-R,ﾒﾙｺﾃｸﾉﾚｯｸｽ
6323,RV16YN 10S B102,1KΩ
6324,RDC-B,基板ｲﾆｼｬﾙ代
6325,TC-20A(R27.5-9), 
6327,STA-110KZ, 
6328,NK-270-20P, 
6329,Bｶﾝ ﾃｽﾄﾖｳ ﾄﾗﾝｽ, 
6330,PHR-3, 
6331,UC-3E0419,ﾃｰﾌﾟ有 北川工業
6332,F-220P, 
6333,G-40M,100ｇﾁｭｰﾌﾞ
6334,BPH-002T-P-0.5S, 
6335,HIF3A-26D-2.54R, 
6336,HIF3A-40D-2.54R, 
6337,CUF 100A 55,銅つめ付 ﾋｭｰｽﾞ
6338,5.5-4, 
6339,5.5-6, 
6340,MS-12-5, 
6341,PS-20PE-D4T2-SM1, 
6342,002-7752,二重絶縁
6343,MS-9-12, 
6344,TTB-0200, 
6345,MBM-2764, 
6348,TC-45CG(F2S-95201-1), 
6349,TC-45CG(F2S-95202-1), 
6350,CD-303,ｽﾃｱﾀｲﾄ
6351,EI33-Z MB3, 
6352,BE33KP10,ﾎﾞﾋﾞﾝ
6353,MS-9-15, 
6354,MS-11-24, 
6355,H110,2016年4月1日最終受注
6356,GP104003, 
6357,TEA-0150, 
6358,PH50S-280-5, 
6359,PH75S-280-12, 
6360,PR500-280, 
6361,AD10-1212-5, 
6362,14-6, 
6363,14-8, 
6364,NT-1015,002ｰ7944
6365,TFD-0600, 
6366,SSG16C100Y, 
6367,BACKUPS400T(50/60HZ),まもる君
6368,MCA-750, 
6370,TC-20CG(18X84),Φ3.5×2
6372,TC-20CG(22X32),Φ3.5×1
6374,TC-20CG(18X250),Φ3.5×3
6376,TC-20CG(50X20)(2X0.6)SS, 
